price,price_liter,title,promotion,brand,container,volumen_unid,quantity_pack,image_url,supermarket,id
1.43,2.86,cerveza combinada con tequila desperados lata de 50 cl.,No promotion,desperado,lata,50 cl,1,https://www.alcampo.es/media/h45/h07/10414724284446.jpg,Alcampo,452
2.98,1.98,cerveza rubia mahou 5 estrellas pack de 6 botellas. 25 cl.,No promotion,mahou 5 estrellas,botella,25 cl,6,https://www.alcampo.es/media/hb6/h35/9021150396446.jpg,Alcampo,453
2.91,1.94,cerveza especial mini estrella galicia pack 6 uds. x 25 cl. ,No promotion,estrella galicia,No specified,25 cl,6,https://www.alcampo.es/media/h08/h4d/9130795958302.jpg,Alcampo,454
0.87,2.63,"cervezas sin alcohol (0,0% vol.), sin gluten ambar green, botella de 33 cl.",No promotion,ambar sin gluten,botella,33 cl,1,https://www.alcampo.es/media/h9d/h65/8898048360478.jpg,Alcampo,455
0.53,1.6,cerveza con zumo natural de limón mahou radler lata 33 cl.,No promotion,mahou radler,lata,33 cl,1,https://www.alcampo.es/media/h5d/h42/9242797342750.jpg,Alcampo,456
1.42,4.3,cerveza rubia  arriaca ipa 33 cl.,No promotion,arriaca,No specified,33 cl,1,https://www.alcampo.es/media/h1d/hec/10358787407902.jpg,Alcampo,457
0.67,2.03,cerveza sin gluten daura damm lata de 33 centilitros,No promotion,daura,lata,33 c,1,https://www.alcampo.es/media/h5d/hd5/8890175389726.jpg,Alcampo,458
0.53,1.6,cerveza estilo pilsen rubia cruzcampo lata 33 cl.,No promotion,cruzcampo,lata,33 cl,1,https://www.alcampo.es/media/hcd/h70/9546844405790.jpg,Alcampo,459
1.79,5.42,cerveza de importación belga la chouffe 33 cl.,No promotion,chouffe,No specified,33 cl,1,https://www.alcampo.es/media/hc6/h6b/8959863455774.jpg,Alcampo,460
0.59,1.78,cerveza con sabor a limón radler cruzcampo  lata de 33 cl.,No promotion,cruzcampo radler,lata,33 cl,1,https://www.alcampo.es/media/h19/h71/9546825105438.jpg,Alcampo,461
0.92,2.78,"cerveza sin gluten estrella damm daura, botella de 33 cl.",No promotion,estrella damm,botella,33 cl,1,https://www.alcampo.es/media/h36/h5c/9167116337182.jpg,Alcampo,462
1.19,3.6,cerveza italiana peroni 33 cl.,No promotion,peroni,No specified,33 cl,1,https://www.alcampo.es/media/h2b/hb1/8941305757726.jpg,Alcampo,463
0.64,1.93,cerveza tostada san miguel selecta 33 cl.,No promotion,san miguel selecta,No specified,33 cl,1,https://www.alcampo.es/media/ha3/hbb/10396994437150.jpg,Alcampo,464
1.21,1.21,cerveza sin alcohol alhambra botella de 1 litro,No promotion,"alhambra sin alcohol 0,0%",botella,1 l,1,https://www.alcampo.es/media/h80/hed/8952538234910.jpg,Alcampo,465
2.88,0.72,cerveza sin alcohol heifer pack de 12 latas de 33 cl.,No promotion,heifer,No specified,33 cl,1,https://www.alcampo.es/media/hf4/h1e/8890423377950.jpg,Alcampo,466
9.44,1.57,cerveza  clásica mahou pack 24 botellas. 25 cl.,No promotion,mahou clasica,botella,25 cl,24,https://www.alcampo.es/media/h40/h89/9021154361374.jpg,Alcampo,467
0.84,2.54,cerveza cruzcampo gran reserva botella de 33 centilitros (tercio),No promotion,cruzcampo reserva,botella,33 c,1,https://www.alcampo.es/media/h41/h31/9546854105118.jpg,Alcampo,468
1.0,3.03,"cerveza sin alcohol, clausthaler unfiltered, botella 33 centilitros.",No promotion,clausthaler,botella,", ",1,https://www.alcampo.es/media/hc6/h8b/8949348827166.jpg,Alcampo,469
1.0,3.03,cerveza con lima y tequila desperados 33 cl.,No promotion,desperado,No specified,33 cl,1,https://www.alcampo.es/media/h58/ha9/10172153954334.jpg,Alcampo,470
0.49,1.48,cerveza con zumo de limón san miguel radler  lata 33 cl. ,No promotion,san miguel radler,lata,33 cl,1,https://www.alcampo.es/media/h01/h31/10397044047902.jpg,Alcampo,471
4.94,1.64,cervezas ambar especial pack 12 uds. x 25 cl.,No promotion,ambar,No specified,25 cl,12,https://www.alcampo.es/media/h61/h8b/9916008202270.jpg,Alcampo,472
5.69,2.87,cervezas 1906 red vintage pack 6 uds. x 33 cl.,No promotion,estrella galicia 1906 red,No specified,33 cl,6,https://www.alcampo.es/media/h92/h64/9893418172446.jpg,Alcampo,473
1.16,2.32,cerveza sin alcohol franziskaner botella de 50 centilitros,No promotion,franziskaner,No specified,50 ,1,https://www.alcampo.es/media/h5e/hf0/8893740285982.jpg,Alcampo,474
2.86,1.9,cerveza con zumo de limón radler amstel 6 x 250 ml,No promotion,amstel radler,No specified,250 ml,1,https://www.alcampo.es/media/hf1/h2a/9546902896670.jpg,Alcampo,475
9.07,1.51,cerveza san miguel especial pack 24 uds. x 25 cl.,No promotion,san miguel,No specified,25 cl,24,https://www.alcampo.es/media/hed/hf0/10397041852446.jpg,Alcampo,476
4.39,3.32,"cerveza roja alhambra reserva, pack de 4 uds. x 33 cl.",No promotion,alhambra roja,No specified,33 cl,4,https://www.alcampo.es/media/h21/h16/10407829700638.jpg,Alcampo,477
5.69,1.43,cerveza tradicional alhambra pack 12 uds. x 33 cl.,No promotion,alhambra,No specified,33 cl,12,https://www.alcampo.es/media/hcc/hf5/10407527317534.jpg,Alcampo,478
0.55,1.66,"cerveza (0,0% alcohol) con sabor a manzana san miguel lata de 33 cl.",No promotion,"san miguel sin alcohol 0,0%",lata,33 cl,1,https://www.alcampo.es/media/h94/hce/10397052698654.jpg,Alcampo,479
0.38,1.15,cerveza amstel 100 % malta lata de 33 cl.,No promotion,amstel original,lata,33 cl,1,https://www.alcampo.es/media/hc7/h4a/10472580448286.jpg,Alcampo,480
1.95,5.9,cerveza rubia punk ipa brewdog 33 cl.,No promotion,brewdog,No specified,33 cl,1,https://www.alcampo.es/media/ha1/hbe/10407756005406.jpg,Alcampo,481
1.0,2.0,cerveza checa pilsner urquell lata 50 cl.,No promotion,urquell,No specified,50 ,1,https://www.alcampo.es/media/hec/h1b/8952667045918.jpg,Alcampo,482
3.75,2.5,"cerveza sin alcohol 0,0 % tostada estrella galicia pack 6 uds. x 25 cl.",No promotion,"estrella galicia sin alcohol 0,0%",No specified,25 cl,6,https://www.alcampo.es/media/h83/hff/10250099785758.jpg,Alcampo,483
1.15,2.3,cerveza alemana de importación franziskaner lata de 50 cl.,No promotion,franziskaner,lata,50 cl,1,https://www.alcampo.es/media/hde/h8b/10448412213278.jpg,Alcampo,484
1.07,2.14,cerveza aaemana de trigo franziskaner dunkel botella 50 cl.,No promotion,franziskaner,botella,50 cl,1,https://www.alcampo.es/media/h4c/h7b/8952474599454.jpg,Alcampo,485
0.49,1.48,cerveza el águila 1900 33 cl.,No promotion,el águila,No specified,33 cl,1,https://www.alcampo.es/media/h8a/hd9/9548571213854.jpg,Alcampo,486
0.72,2.18,cerveza tostada san miguelselecta 33 cl.,No promotion,san miguel selecta,No specified,33 cl,1,https://www.alcampo.es/media/h51/hfc/10396986900510.jpg,Alcampo,487
1.07,3.24,cerveza belga stella artois botella 33 cl.,No promotion,stella artoi,botella,33 cl,1,https://www.alcampo.es/media/h2f/hf6/8897047625758.jpg,Alcampo,488
1.38,4.18,cerveza artesana  arriaca session ipa lata 33 cl.,No promotion,arriaca,lata,33 cl,1,https://www.alcampo.es/media/hf4/h5f/10358793601054.jpg,Alcampo,489
1.0,3.03,cerveza combinada con tequila desperados botella de 33 centilitros,No promotion,desperado,botella,33 c,1,https://www.alcampo.es/media/hbf/h3e/9546915020830.jpg,Alcampo,490
7.86,1.31,cerveza clásica mahou pack 6 botella x 1 l.,No promotion,mahou clasica,botella,1 l,6,https://www.alcampo.es/media/h68/heb/9214358421534.jpg,Alcampo,491
0.97,2.93,cerveza rubia nacional san miguel fresca botella de 33 centilitros,No promotion,san miguel fresca,botella,33 c,1,https://www.alcampo.es/media/h1c/h02/8959768264734.jpg,Alcampo,492
0.6,1.81,"cerveza 0,0 % san miguel magna 33 cl.",No promotion,"san miguel sin alcohol 0,0%",No specified,33 cl,1,https://www.alcampo.es/media/h29/hab/10250097819678.jpg,Alcampo,493
6.19,3.12,cervezas 1906 reserva especial pack de 6 botellines de 33 cl.,No promotion,estrella galicia 1906,No specified,33 cl,6,https://www.alcampo.es/media/hea/hc4/9965496107038.jpg,Alcampo,494
1.1,3.33,cerveza de trigo sin alcohol erdinger alkoholfrei botella de 33 cl.,No promotion,erdinger,botella,33 cl,1,https://www.alcampo.es/media/h48/h2d/9558660513822.gif,Alcampo,495
0.89,2.69,cerveza rubia ambar 1900 botella de 33 centilitros,No promotion,ambar 1900,botella,33 c,1,https://www.alcampo.es/media/h36/h96/9915940831262.jpg,Alcampo,496
1.0,3.03,"cerveza premium extra lúpulo, ipa ambar ipa botella 33 cl.",No promotion,ambar ipa,botella,33 cl,1,https://www.alcampo.es/media/h1b/hed/9234805653534.jpg,Alcampo,497
0.59,1.78,cerveza manila san miguel 33 cl.,No promotion,san miguel manila,No specified,33 cl,1,https://www.alcampo.es/media/h37/h41/9157802000414.jpg,Alcampo,498
2.59,1.72,cerveza sin alcohol free damm pack de 6 botellas de 25 centilitros,No promotion,free damm,botella,25 c,6,https://www.alcampo.es/media/h09/h84/9068998328350.jpg,Alcampo,499
0.57,1.72,cerveza cruzcampo gran reserva lata de 33 cl.,No promotion,cruzcampo reserva,lata,33 cl,1,https://www.alcampo.es/media/h72/h07/9546811473950.jpg,Alcampo,500
1.0,3.03,cerveza rubia mexicana sol botella 33 cl.,No promotion,mexicana,botella,33 cl,1,https://www.alcampo.es/media/h4e/he9/9626874249246.jpg,Alcampo,501
1.26,3.81,cerveza tipo abadía belga leffe brune botella 33 cl.,No promotion,leffe,botella,33 cl,1,https://www.alcampo.es/media/h16/hce/10448425189406.jpg,Alcampo,502
2.09,1.39,"cerveza sin alcohol buckler, pack de 6 uds. x 25 cl.",No promotion,buckler,No specified,25 cl,6,https://www.alcampo.es/media/h17/h19/9546858561566.jpg,Alcampo,503
9.54,1.6,cervezas heineken pack de 18  uds. x  33 cl.,No promotion,heineken,No specified,33 cl,18,https://www.alcampo.es/media/hc1/hc1/9546899587102.jpg,Alcampo,504
1.7,5.15,cerveza premium 8 lúpulos mediterránea complot ipa 33 cl. ,No promotion,complot,No specified,33 cl,1,https://www.alcampo.es/media/h1e/h3c/9251647848478.jpg,Alcampo,505
1.08,3.17,cerveza argentina de importación quilmes botella 33 cl.,No promotion,quilmes,botella,33 cl,1,https://www.alcampo.es/media/h6e/h5a/8952573362206.jpg,Alcampo,506
0.93,2.81,cerveza budweiser botella de 33 centilitros (tercio),No promotion,budweiser,botella,33 c,1,https://www.alcampo.es/media/hd4/h61/9188553293854.jpg,Alcampo,507
0.98,2.96,cerveza americana miller botella de 33 cl.,No promotion,miller,botella,33 cl,1,https://www.alcampo.es/media/h49/h18/8952654331934.jpg,Alcampo,508
3.34,2.22,cervezas heineken pack de 6 uds  x 25 cl.,No promotion,heineken,No specified,25 cl,6,https://www.alcampo.es/media/h60/h0a/9546830970910.jpg,Alcampo,509
1.0,3.03,cerveza japonesa de importación kirin ichiban botella 33 centilitros,No promotion,kirin,No specified,33 ,1,https://www.alcampo.es/media/hb4/h00/8952686116894.jpg,Alcampo,510
3.13,2.08,cerveza estrella damm pack de 6 botellines de 25 centilitros,No promotion,estrella damm,No specified,25 c,6,https://www.alcampo.es/media/he5/h39/8952592531486.jpg,Alcampo,511
0.86,2.6,"cerveza sin gluten ambar, botella de 33 cl.",No promotion,ambar sin gluten,botella,33 cl,1,https://www.alcampo.es/media/he8/h85/8898005762078.jpg,Alcampo,512
1.22,2.44,cerveza checa rubia de importación praga 60 cl.,No promotion,praga,No specified,60 cl,1,https://www.alcampo.es/media/h95/h72/8877202407454.jpg,Alcampo,513
3.24,0.81,"cerveza con sabor a limón 0,7% volumen de alcohol holbrand, pack de 12 latas de 33 centilitros.",No promotion,holbrand,lata,", ",12,https://www.alcampo.es/media/h6c/hf0/8951835623454.jpg,Alcampo,514
2.58,1.72,cerveza de sabor suave y aromas ligeramente afrutado mahou pack de 6 botellas de 25 cl.,No promotion,mahou 5 estrellas,botella,25 cl,6,https://www.alcampo.es/media/hb4/h50/9021146955806.jpg,Alcampo,515
2.89,1.92,cerveza alhambra especial botella de 25 centilitros pack de 6 uds.,No promotion,alhambra especial,botella,6 ,6,https://www.alcampo.es/media/hb2/hb0/8928507887646.jpg,Alcampo,516
6.0,1.0,cerveza clásica san miguel pack 6 botella de 1 l. ,No promotion,san miguel,botella,6 ,6,https://www.alcampo.es/media/h1d/h84/9206257713182.jpg,Alcampo,517
7.44,2.48,cerveza doble malta voll damm pack de 12 botellines de 25 cl.,No promotion,voll-damm,No specified,25 cl,12,https://www.alcampo.es/media/hfa/hb8/8874110091294.jpg,Alcampo,518
0.54,2.16,cerveza tostada malquerida botella 25 cl. ,No promotion,malquerida,botella,25 cl,1,https://www.alcampo.es/media/h25/hc0/9222475186206.jpg,Alcampo,519
0.74,1.48,cerveza amstel 100 % malta lata de 50 cl.,No promotion,amstel original,lata,50 cl,1,https://www.alcampo.es/media/hed/h7a/10464074924062.jpg,Alcampo,520
0.99,3.0,cerveza rubia judas botella de 33 cl.,No promotion,judas,botella,33 cl,1,https://www.alcampo.es/media/h5c/h85/9546819928094.jpg,Alcampo,521
0.99,3.0,cerveza abadía belga grimbergen double botella 33 cl.,No promotion,grimbergen,botella,33 cl,1,https://www.alcampo.es/media/hae/h8f/8897255047198.jpg,Alcampo,522
3.6,3.6,cerveza sin filtrar el águila pack 4 uds. x33 cl.,No promotion,el águila,No specified,33 cl,4,https://www.alcampo.es/media/ha4/haf/9633060257822.jpg,Alcampo,523
2.59,1.72,cerveza con limón sin alcohol mixta mahou pack de 6 botellines de 25 centilitros,No promotion,mahou mixta,No specified,25 c,6,https://www.alcampo.es/media/hee/hd0/8895869878302.jpg,Alcampo,524
1.0,3.03,cerveza de trigo paulaner salvator 33 cl.,No promotion,paulaner,No specified,33 cl,1,https://www.alcampo.es/media/h55/h33/10486205513758.jpg,Alcampo,525
5.49,2.77,cerveza gran reserva cruzcampo pack 6 uds. x 33 cl.,No promotion,cruzcampo reserva,No specified,33 cl,6,https://www.alcampo.es/media/h0d/h5d/9633084964894.jpg,Alcampo,526
1.18,2.36,cerveza de trigo erdinger botella 50 cl.,No promotion,erdinger,botella,50 cl,1,https://www.alcampo.es/media/h1a/hb4/8952597610526.jpg,Alcampo,527
1.69,6.76,cerveza combinada de cereza mort subite xtreme kriek botella de 25 cl.,No promotion,mort subite,botella,25 cl,1,https://www.alcampo.es/media/h58/h06/8952608784414.jpg,Alcampo,528
3.58,2.84,cerveza coronita pack  6 botella x 21 cl. ,No promotion,coronita,botella,21 cl,6,https://www.alcampo.es/media/h77/hb7/9188547559454.jpg,Alcampo,529
1.69,1.69,cerveza rubia portuguesa super bock original 1 litro,No promotion,super bock,No specified,1 l,1,https://www.alcampo.es/media/hfa/h2a/8938760503326.jpg,Alcampo,530
0.91,2.75,cerveza checa staropramen botella de 33 centilitros,No promotion,staropramen,No specified,33 c,1,https://www.alcampo.es/media/h11/h48/8930059124766.jpg,Alcampo,531
4.48,1.49,cerveza  san miguel especial pack de 12 botellines de 25 centilitros,No promotion,san miguel,No specified,25 c,12,https://www.alcampo.es/media/h90/h88/10396999090206.jpg,Alcampo,532
4.99,5.04,cervezas estuche degustación arriaca pack 3 uds. x 33 cl,No promotion,arriaca,No specified,33 cl,3,https://www.alcampo.es/media/h53/h13/10358776496158.jpg,Alcampo,533
1.07,3.24,"cerveza doble lúpulo, mahou maestra, botella de 33 centilitros.",No promotion,mahou maestra,botella,", ",1,https://www.alcampo.es/media/h8e/hef/8950344777758.jpg,Alcampo,534
1.0,2.0,cerveza alemana premium de trigo schofferhofer 50cl,No promotion,schöfferhofer,No specified,50cl,1,https://www.alcampo.es/media/h73/h72/9089254916126.jpg,Alcampo,535
11.99,1.29,cervezas san miguel premium especial pack 28 uds. x 33 cl.,oferta válida hasta el 14/10/2020,san miguel,No specified,33 cl,28,https://www.alcampo.es/media/hf5/hab/10397039394846.jpg,Alcampo,536
1.15,3.48,cerveza de trigo blanca belga hoegaarden botella 33 cl.,No promotion,hoegaarden,botella,33 cl,1,https://www.alcampo.es/media/hdd/hb5/8890241908766.jpg,Alcampo,537
1.5,4.54,cerveza rubia premium de barrica matices de madera mahou 33 cl ,No promotion,mahou barrica,No specified,33 cl,1,https://www.alcampo.es/media/he8/ha8/9133164265502.jpg,Alcampo,538
7.56,1.9,cerveza tostada doble lúpulo mahou maestra pack 12 latas x 33 cl. ,No promotion,mahou maestra,lata,33 cl,12,https://www.alcampo.es/media/h5e/h9e/9185354416158.jpg,Alcampo,539
0.98,2.96,malta líquida sin alcohol malta goya botella de 33 cl.,No promotion,goya,botella,33 cl,1,https://www.alcampo.es/media/hd4/h26/9309864198174.jpg,Alcampo,540
3.49,2.64,cerveza alhambra especial pack de 4 botellas de 33 centilitros (tercio),No promotion,alhambra especial,botella,33 c,4,https://www.alcampo.es/media/hc5/hc2/8952582635550.jpg,Alcampo,541
2.08,5.85,"cerveza ipa lagunitas 35,5 cl",No promotion,ipa lagunitas,No specified,"35,5 cl",1,https://www.alcampo.es/media/he7/h7e/9580492652574.jpg,Alcampo,542
5.99,1.99,"cerveza alhambra especial alhambra, pack de 12 botellines de 25 centilitros.",No promotion,alhambra especial,No specified,", ",12,https://www.alcampo.es/media/h85/hac/8947073908766.jpg,Alcampo,543
